0,1,2,3,4,5,6
OG 16-221 (HPA 16-397),"Commercial, 3060 M Street, NW.   Signs, mechanical equipment, door - Laduree. Permit.",/records-research/project-search/og-16-221-1,OG 16-221,,,[]
OG 16-229 (HPA 16-410),"Residence, 2816 R Street, NW.   Site walls/fence. Permit.",/records-research/project-search/og-16-229-0,OG 16-229,,,[]
OG 16-222 (HPA 16-398),"Residence, 3050 P Street, NW.   Rear fence and screen. Concept.",/records-research/project-search/og-16-222-0,OG 16-222,/records-research/project-search/og-16-062-1,OG 16-062,[]
OG 16-228 (HPA 16-409),"Hardy Middle School, 1819 35th Street, NW.   Antennas for AT&T . Concept.",,,,,[]
OG 16-216 (HPA 16-375),"Commercial, 3265 M Street, NW.   Mechanical equipment, Demolition. Permit.",,,,,[]
OG 16-241 (HPA 16-423),"Residence, 3420 P Street, NW.   Addition, Demolition, Replacement windows, Site work. Permit.",,,/records-research/project-search/og-16-068-3,OG 16-068,[]
OG 16-242 (HPA 16-424),"Residence, 2920 Dumbarton Street, NW.   Alterations, Replacement windows/doors - Existing alterations without review. Concept.",,,,,[]
OG 16-121 (HPA 16-193),"Kesher Israel, 2801 N Street, NW.   Security elements. Permit.",/records-research/project-search/og-16-121-1,OG 16-121,/records-research/project-search/og-16-121,OG 16-121,[]
OG 16-120 (HPA 16-192),"Georgetown Synagogue - Kesher Israel Congregation, 1308 28th Street, NW.   Security elements. Permit.",/records-research/project-search/og-16-120-1,OG 16-120,/records-research/project-search/og-16-120,OG 16-120,[]
OG 16-013 (HPA 16-021),"Residence, 3121 N Street, NW.   New front porch. Permit.",/records-research/project-search/og-16-013-2,OG 16-013,/records-research/project-search/og-16-013-1,OG 16-013,[]
OG 16-205 (OG 16-361),"Mixed-use, 3000 M Street, NW.   Additions, Alterations, Demolition. Concept.",/records-research/project-search/og-16-205-0,OG 16-205,,,[]
OG 16-168 (HPA 16-290),"Commercial, 1353-1355 Wisconsin Avenue, NW.   Storefront alterations, Replacement windows. Concept.",/records-research/project-search/og-16-168-1,OG 16-168,/records-research/project-search/og-16-168,OG 16-168,[]
OG 16-071 (HPA 16-119),"Commercial, 1044 Wisconsin Avenue, NW.   Alterations, Roof deck, Signs - Sweetgreen. Concept.",/records-research/project-search/og-16-071-3,OG 16-071,/records-research/project-search/og-16-071-1,OG 16-071,[]
OG 16-196 (HPA 16-349),"Commercial, 3124 M Street, NW.   Storefront alterations, Sign - UBIQ. Permit.",,,/records-research/project-search/og-16-136-1,OG 16-136,[]
OG 16-204 (HPA 16-360),"Commercial, 1413 Wisconsin Avenue, NW.   Roof deck and railing. Concept - POSTPONED.",,,,,[]
OG 16-200 (HPA 16-356),"Commercial, 1335 Wisconsin Avenue, NW.   Storefront alterations, Replacement canopy. Permit.",/records-research/project-search/og-16-200-2,OG 16-200,,,[]
OG 16-206 (HPA 16-362),"Residence, 3100 Dumbarton Street, NW.   Addition to garage, Alterations. Concept.",/records-research/project-search/og-16-206-0,OG 16-206,,,[]
OG 16-177 (HPA 16-299),"Residence, 1320 29th Street, NW.   Alterations, Second story addition. Concept.",,,/records-research/project-search/og-16-177,OG 16-177,[]
OG 16-210 (HPA 16-366),"Residence, 3009 Dumbarton Street, NW.   Rear addition, Shed demolition, Site work. Concept.",/records-research/project-search/og-16-210-1,OG 16-210,,,[]
OG 16-137 (HPA 16-229),"Residence, 1419 33rd Street, NW.   Garage, Site work. Concept.",/records-research/project-search/og-16-137-3,OG 16-137,/records-research/project-search/og-16-137-0,OG 16-137,[]
OG 16-203 (HPA 16-359),"Residence, 2809 Dumbarton Street, NW.   Alterations, Replacement windows. Concept.",/records-research/project-search/og-16-203-1,OG 16-203,,,[]
OG 16-197 (HPA 16-350),"Commercial, 1200 Wisconsin Avenue, NW.   Alterations, Signs - COS. Permit.",/records-research/project-search/og-16-197-0,OG 16-197,,,[]
OG 16-202 (HPA 16-358),"Mixed-use, 1071 Thomas Jefferson Street, NW.   Awnings, Banner - Curio. Permit - POSTPONED.",,,,,[]
OG 16-116 (HPA 16-188),"Commercial, 1525 Wisconsin Avenue, NW.   Rooftop mechanical equipment and ductwork - Existing alterations without review. Revised permit.",,,/records-research/project-search/og-16-116,OG 16-116,[]
OG 16-209 (HPA 16-365),"Residence, 3107 Dumbarton Street, NW.   Removal of DEFS - Existing alterations without review . Permit.",/records-research/project-search/og-16-209-0,OG 16-209,/records-research/project-search/og-16-087-0,OG 16-087,[]
OG 15-239 (HPA 15-449),"Mixed-use, 2715 Pennsylvania Avenue, NW.   Demolition, New construction. Concept.",/records-research/project-search/og-15-239-2,OG 15-239,/records-research/project-search/og-15-239-0,OG 15-239,[]
OG 16-155 (HPA 16-275),"Residence, 3324 Dent Place, NW.   New construction. Concept.",,,,,[]
OG 16-101 (HPA 16-173),"Multi-family residence, 2512 Q Street, NW.   Alterations, Demolition, Replacement windows. Concept.",/records-research/project-search/og-16-101-1,OG 16-101,/records-research/project-search/og-16-101,OG 16-101,[]
OG 16-045 (HPA 16-077),"Residence, 1679 35th Street, NW.   Two-story rear addition, Porch enclosure, Demolition. Concept.",,,/records-research/project-search/og-16-045-0,OG 16-045,[]
OG 16-133 (HPA 16-224),"Residence, 3348 Prospect Street, NW.   Alterations, Replacement windows. Concept.",,,/records-research/project-search/og-16-133,OG 16-133,[]
OG 16-134 (HPA 16-226),"Residence, 1313 28th Street, NW.   Alterations, Replacement windows and doors. Concept.",,,/records-research/project-search/og-16-134,OG 16-134,[]
OG 16-137 (HPA 16-229),"Residence, 1419 33rd Street, NW.   Parking pad with overhead door. Concept.",/records-research/project-search/og-16-137-3,OG 16-137,/records-research/project-search/og-16-137,OG 16-137,[]
OG 16-174 (HPA 16-296),"Residence, 1231-1235 31st Street, NW.   Revision to Permit - alterations. Permit.",/records-research/project-search/og-16-174-0,OG 16-174,/records-research/project-search/og-15-150,OG 15-150,[]
OG 16-175 (HPA 16-297),"Residence, 3025 Dumbarton Street, NW.   Alterations, Demolition, Parking pad and gates. Permit.",,,,,[]
OG 16-177 (HPA 16-299),"Residence, 1320 29th Street, NW.   Alterations, Second story addition. Concept.",,,,,[]
OG 16-159 (HPA 16-279),"Residence, 1318 33rd Street, NW.   Alterations, Garage. Permit.",,,,,[]
OG 16-154 (HPA 16-274),"Residence, 3207 Scott Place, NW.   New window openings, Window wells in public space. Concept.",,,,,[]
OG 16-168 (HPA 16-290),"Commercial, 1353-1355 Wisconsin Avenue, NW.   Alterations, Replacement windows. Permit.",/records-research/project-search/og-16-168-1,OG 16-168,,,[]
OG 16-124 (HPA 16-197),"Commercial, 3000 K Street, NW.   Alterations to FFB terrace. Concept.",,,/records-research/project-search/og-16-124,OG 16-124,[]
OG 16-071 (HPA 16-119),"Commercial, 1044 Wisconsin Avenue, NW.   Alterations, Roof deck, Signs - Sweetgreen. Concept.",/records-research/project-search/og-16-071-3,OG 16-071,/records-research/project-search/og-16-071-0,OG 16-071,[]
OG 16-169 (HPA 16-291),"Restaurant, 1206 Wisconsin Avenue, NW.   Sign, Alley lighting - Sovereign. Concept.",,,/records-research/project-search/og-16-054-1,OG 16-054,[]
OG 16-166 (HPA 16-287),"Residence, 2715 N Street, NW.   Site work. Permit.",/records-research/project-search/og-16-166-0,OG 16-166,/records-research/project-search/og-15-098,OG 15-098,[]
OG 16-165 (HPA 16-286),"Multi-family residence, 2709 N Street, NW.   Fence and gate. Permit.",,,,,[]
OG 16-093 (HPA 16-161),"Commercial, 2910 M Street, NW.   Roof top HVAC. Permit.",,,,,[]
OG 16-092 (HPA 16-159),"Residence, 3300 Q Street, NW.   Alterations, Replacement windows. Permit.",,,,,[]
OG 16-149 (HPA 16-263),"Commercial, 1027 31st Street, NW.   Alterations, Sign - Georgetown Golden Chicken.  Windows - Existing alterations without review. Permit.",/records-research/project-search/og-16-149-0,OG 16-149,,,[]
OG 16-121 (HPA 16-193),"Kesher Israel, 2801 N Street, NW.   Security elements. Permit.",/records-research/project-search/og-16-121-1,OG 16-121,,,[]
OG 16-120 (HPA 16-192),"Georgetown Synagogue - Kesher Israel Congregation, 1308 28th Street, NW.   Security elements. Permit.",/records-research/project-search/og-16-120-1,OG 16-120,,,[]
OG 15-330 (HPA 15-606),"Georgetown University - de la Cruz Gallery of Art, 1221 36th Street, NW.   Addition/alterations. Concept.",/records-research/project-search/og-15-330-2,OG 15-330,/records-research/project-search/og-15-330-0,OG 15-330,[]
OG 16-101 (HPA 16-173),"Multi-family residence, 2512 Q Street, NW.   Alterations, demolition, replacement windows. Concept.",/records-research/project-search/og-16-101-1,OG 16-101,,,[]
OG 16-068 (HPA 16-114),"Residence, 3420 P Street, NW.   Addition, demolition, replacement windows, site work. Concept.",,,/records-research/project-search/og-16-068-0,OG 16-068,[]
OG 16-045 (HPA 16-077),"Residence, 1679 35th Street, NW.   Two-story rear addition, porch enclosure, demolition. Concept.",,,/records-research/project-search/og-16-045,OG 16-045,[]
OG 16-131 (HPA 16-222),"Residence, 1325 30th Street, NW.   Rear dormer. Concept.",,,,,[]
OG 16-134 (HPA 16-226),"Residence, 1313 28th Street, NW.   Alterations, replacement windows and doors. Concept.",,,,,[]
OG 16-137 (HPA 16-229),"Residence, 1419 33rd Street, NW.   Parking pad with overhead door. Concept.",/records-research/project-search/og-16-137-3,OG 16-137,,,[]
OG 16-133 (HPA 16-224),"Residence, 3348 Prospect Street, NW.   Alterations, replacement windows, roof trellis. Concept.",,,,,[]
OG 16-124 (HPA 16-197),"Commercial, 3000 K Street, NW.   Alterations to terrace at FFB. Concept.",,,,,[]
OG 16-090 (HPA 16-138),"Commercial, 1075 Thomas Jefferson Street, NW.   Roof trellis replacement. Concept.",/records-research/project-search/og-16-090-1,OG 16-090,/records-research/project-search/og-16-090,OG 16-090,[]
OG 16-069 (HPA 16-116),"Commercial, 3111 K Street, NW.   Alterations, signs - AMC Theatres. Concept.",/records-research/project-search/og-16-069-1,OG 16-069,/records-research/project-search/og-16-069,OG 16-069,[]
OG 16-088 (HPA 16-136),"Residence, 3203 R Street, NW.   Sitework, stairs at front and side. Permit.",,,,,[]
OG 16-105 (HPA 16-177),"Residence, 1431 36th Street, NW.   Roof replacement. Permit.",,,,,[]
OG 16-106 (HPA 16-178),"Residence, 3526 P Street, NW.   Roof replacement. Permit.",,,,,[]
OG 16-127 (HPA 16-212),"Commercial, 1065 31st Street, NW.   Flag poles. Permit.",/records-research/project-search/og-16-127-1,OG 16-127,,,[]
OG 16-110 (HPA 16-182),"MedStar Georgetown University Hospital, 3800 Reservoir Road, NW.   New hospital building. Concept.",/records-research/project-search/og-16-110-3,OG 16-110,,,[]
OG 16-108 (HPA 16-180),"Industrial, 1051-1055 29th Street, NW.   Demolition. Permit.",/records-research/project-search/og-16-108-0,OG 16-108,/records-research/project-search/og-14-355,OG 14-355,[]
OG 16-107 (HPA 16-179),"Multi-family residence, 1051 29th Street, NW.   New building, site work. Concept.",,,/records-research/project-search/og-14-012,OG 14-012,[]
OG 16-071 (HPA 16-119),"Commercial, 1044 Wisconsin Avenue, NW.   One-story addition, alterations, sign - Sweetgreen. Concept.",/records-research/project-search/og-16-071-3,OG 16-071,,,[]
OG 16-100 (HPA 16-172),"Commercial, 3222-3236 M Street, NW.   Storefront alterations and back-light signs - Anthropologie. Concept.",,,,,[]
OG 16-003 (HPA 16-009),"Residence, 3029 Dent Place, NW.   Rear addition, alterations. Concept.",,,,,[]
OG 16-068 (HOPA 16-114),"Residence, 3420 P Street, NW.   Addition, demolition, replacement windows, site work. Concept.",,,/records-research/project-search/og-16-068,OG 16-068,[]
OG 16-045 (HPA 16-077),"Residence, 1679 35th Street, NW.   Two-story rear addition, porch enclosure, demolition. Concept.",,,,,[]
OG 16-103 (HPA 16-175),"Residence, 3323 O Street, NW.   Alterations. Concept.",/records-research/project-search/og-16-103-0,OG 16-103,,,[]
OG 16-081 (HPA 16-129),"Mixed-use, 3600 M Street, NW.   Alterations, replacement windows. Concept.",/records-research/project-search/og-16-081-0,OG 16-081,,,[]
OG 16-090 (HPA 16-138),"Commercial, 1075 Thomas Jefferson Street, NW.   Replacement of trellis at roof deck. Concept.",/records-research/project-search/og-16-090-1,OG 16-090,,,[]
OG 16-112 (HPA 16-184),"Commercial, 3150 M Street, NW.   Alterations. Revised permit.",/records-research/project-search/og-16-112-0,OG 16-112,/records-research/project-search/og-15-246,OG 15-246,[]
OG 16-114 (HPA 16-186),"Commercial, 1057 Wisconsin Avenue, NW.   Back-lit sign - AT&T. Permit.",/records-research/project-search/og-16-114-0,OG 16-114,,,[]
OG 16-116 (HPA 16-188),"Commercial, 1525 Wisconsin Avenue, NW.   Rooftop mechanical equipment and ductwork - Existing alterations without review. Revised permit.",,,/records-research/project-search/og-15-096,OG 15-096,[]
OG 16-046 (HPA 16-078),"Commercial, 3241-3245 M Street, NW.   Storefront alterations, sign - & Other Stories. Concept.",,,/records-research/project-search/og-16-046,OG 16-046,[]
OG 16-071 (HPA 16-119),"Commercial, 1044 Wisconsin Avenue, NW.   One-story addition, alterations, sign - Sweetgreen. Concept - POSTPONED.",,,,,[]
OG 16-089 (HPA 16-137),"Commercial, 1826 Wisconsin Avenue, NW.   Two-story plus basement rear addition, demolition, roof deck. Permit.",/records-research/project-search/og-16-089-0,OG 16-089,/records-research/project-search/og-14-320,OG 14-320,[]
OG 16-074 (HPA 16-122),"Residence, 3417 R Street, NW.   Three-story rear addition, alterations, demolition - Design Development. Revised concept.",,,/records-research/project-search/og-15-190-1,OG 15-190,[]
OG 16-068 (HPA 16-114),"Residence, 3420 P Street, NW.   Addition, demolition, replacement windows, site work. Concept.",,,,,[]
OG 16-079 (HPA 16-127),"Residence, 3029 Q Street, NW.   Garage alterations and new parking pad. Concept.",/records-research/project-search/og-16-079-0,OG 16-079,/records-research/project-search/og-16-024-1,OG 16-024,[]
OG 16-080 (HPA 16-128),"Commercial, 1232 31st Street, NW.   Roof, skylight, and gutter replacement. Permit.",/records-research/project-search/og-16-080-0,OG 16-080,,,[]
OG 16-048 (HPA 16-080),"Mixed-use, 1055 Wisconsin Avenue, NW.   Mesh frame. Permit.",,,/records-research/project-search/og-16-048,OG 16-048,[]
OG 16-064 (HPA 16-110),"Commercial, 3251 Prospect Street, NW.   Awning, signs - Morton's Steakhouse - options. Concept.",/records-research/project-search/og-16-064-0,OG 16-064,,,[]
OG 16-069 (HPA 16-116),"Commercial, 3111 K Street, NW.   Alterations, sign and blade signs - AMC Theatres. Concept.",/records-research/project-search/og-16-069-1,OG 16-069,,,[]
OG 16-013 (HPA 16-021),"Residence, 3121 N Street, NW.   New front porch. Permit.",/records-research/project-search/og-16-013-2,OG 16-013,,,[]
OG 16-062 (HPA 16-108),"Residence, 3050 P Street, NW.   Rear fence and trellis. Permit.",,,,,[]
OG 16-039 (HPA 16-066),"Commercial, 3059 M Street, NW.   Signs - Bluemercury - Existing alterations without review . Permit.",/records-research/project-search/og-16-039-0,OG 16-039,/records-research/project-search/og-15-328-0,OG 15-328,[]
OG 16-077 (HPA 16-125),"Residence, 1661 35th Street, NW.   Two-story plus basement rear addition, in-fill areaway, one-story side addition, demolition. Revised permit.",,,/records-research/project-search/og-15-220,OG 15-220,[]
OG 16-084 (HPA 16-132),"Residence, 1724 34th Street, NW.   Two-story plus basement rear addition, demolition _ Existing alterations without review. Permit.",/records-research/project-search/og-16-084-0,OG 16-084,/records-research/project-search/og-15-316-0,OG 15-316,[]
OG 16-065 (HPA 16-111),"Commercial, 3281 M Street, NW.   ATM, awning, signs - Bank of America. Permit.",,,,,[]
OG 16-076 (HPA 16-124),"Commercial, 3210 Grace Street, NW, #102.   Awnings and signs - Stona. Permit.",/records-research/project-search/og-16-076-0,OG 16-076,,,[]
OG 15-239 (HPA 15-449),"Mixed-use, 2715 Pennsylvania Avenue, NW.   Demolition, new construction. Concept.",/records-research/project-search/og-15-239-2,OG 15-239,/records-research/project-search/og-15-239,OG 15-239,[]
OG 16-027 (HPA 16-035),"Residence, 1609 31st Street, NW.   Alteration, addition, site work - Design Development. Revised concept.",,,/records-research/project-search/og-16-027,OG 16-027,[]
OG 15-343 (HPA 15-620),"Residence, 3015 P Street, NW.   Rear addition and dormer - options. Concept.",/records-research/project-search/og-15-343-2,OG 15-343,/records-research/project-search/og-15-343-0,OG 15-343,[]
OG 16-053 (HPA 16-085),"Residence, 2705 P Street, NW.   Rear additions, roof deck. Concept.",,,,,[]
OG 16-001 (HPA 16-001),"Residence, 3223 Volta Place, NW.   Alterations - options. Concept.",/records-research/project-search/og-16-001-1,OG 16-001,/records-research/project-search/og-16-001,OG 16-001,[]
